"","ID","cv_window","cv_value","Binomial","Replicate","Excluded_LPR_2022","Citation","Class","Order","Family","Genus","Species","Subspecies","Authority","Common_name","Location","Country","All_countries","Region","IPBES_region","IPBES_subregion","Latitude","Longitude","Specific_location","System","T_realm","T_biome","FW_realm","FW_biome","M_realm","M_ocean","M_biome","Migratory_fw_fish","Units","Method","start_year","end_year","unique_years","is_continuous","new_species","PValue_lm","PValue_mk","DetrendNeeded_lm","DetrendNeeded_mk"
"1078",7429,3,0.360345369863349,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Amphise, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.56667,4.56667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000720836544490601,0.00339341887298698,TRUE,TRUE
"1079",7429,4,0.414123293639175,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Amphise, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.56667,4.56667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000720836544490601,0.00339341887298698,TRUE,TRUE
"1080",7429,5,0.463344951310697,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Amphise, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.56667,4.56667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000720836544490601,0.00339341887298698,TRUE,TRUE
"1081",7430,3,0.288479794539613,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Comtesse-Douanes, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000137613577507905,0.000953736416295075,TRUE,TRUE
"1082",7430,4,0.320584171392777,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Comtesse-Douanes, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000137613577507905,0.000953736416295075,TRUE,TRUE
"1083",7430,5,0.344447343619894,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Comtesse-Douanes, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1987,2003,17,TRUE,"Oryctolagus cuniculus",0.000137613577507905,0.000953736416295075,TRUE,TRUE
"1084",7431,3,0.345132626639193,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Douanes-Rousty, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1989,2003,15,TRUE,"Oryctolagus cuniculus",0.169137765677607,1,FALSE,FALSE
"1085",7431,4,0.372195536640167,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Douanes-Rousty, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1989,2003,15,TRUE,"Oryctolagus cuniculus",0.169137765677607,1,FALSE,FALSE
"1086",7431,5,0.426663122176061,"Oryctolagus_cuniculus",0,0," Réserve Nationale de Camargue (2001 - 2009). ""Compte rendu scientifique de la reserve de camargue "".","Mammalia","Lagomorpha","Leporidae","Oryctolagus","cuniculus","NULL","Linnaeus, 1758","European rabbit","Douanes-Rousty, Camargue","France","France","Europe","Europe and Central Asia","Central and Western Europe",43.61667,4.46667,0,"Terrestrial","Palearctic","Mediterranean forests, woodlands and scrub","NULL","NULL","NULL","NULL","NULL",0,"Individuals","maximum number of rabbits counted in one night",1989,2003,15,TRUE,"Oryctolagus cuniculus",0.169137765677607,1,FALSE,FALSE
"1087",7735,3,0.00517118724593923,"Myotis_daubentonii",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","daubentonii","","Kuhl, 1817","Daubenton's bat","Survey sites UK-wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Waterway survey",1997,2011,15,TRUE,"Myotis daubentonii",0.000966064529897969,0.0035753492969674,TRUE,TRUE
"1088",7735,4,0.00620291888077587,"Myotis_daubentonii",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","daubentonii","","Kuhl, 1817","Daubenton's bat","Survey sites UK-wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Waterway survey",1997,2011,15,TRUE,"Myotis daubentonii",0.000966064529897969,0.0035753492969674,TRUE,TRUE
"1089",7735,5,0.00652936009796184,"Myotis_daubentonii",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","daubentonii","","Kuhl, 1817","Daubenton's bat","Survey sites UK-wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Waterway survey",1997,2011,15,TRUE,"Myotis daubentonii",0.000966064529897969,0.0035753492969674,TRUE,TRUE
"1090",7736,3,0.0217714402583778,"Pipistrellus_pipistrellus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pipistrellus","","Schreber, 1774","Common pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index,  1999 = 100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pipistrellus",1.25258122932917e-08,1.4533143731693e-06,TRUE,TRUE
"1091",7736,4,0.0270924322522035,"Pipistrellus_pipistrellus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pipistrellus","","Schreber, 1774","Common pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index,  1999 = 100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pipistrellus",1.25258122932917e-08,1.4533143731693e-06,TRUE,TRUE
"1092",7736,5,0.0307210428683168,"Pipistrellus_pipistrellus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pipistrellus","","Schreber, 1774","Common pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index,  1999 = 100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pipistrellus",1.25258122932917e-08,1.4533143731693e-06,TRUE,TRUE
"1093",7737,3,0.0310526574798734,"Myotis_nattereri",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","nattereri","","Kuhl, 1817","Natterer's bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999 = 100","Hibernation Survey",1997,2011,15,TRUE,"Myotis nattereri",2.9823428328307e-10,7.47044282341392e-07,TRUE,TRUE
"1094",7737,4,0.0394471061550335,"Myotis_nattereri",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","nattereri","","Kuhl, 1817","Natterer's bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999 = 100","Hibernation Survey",1997,2011,15,TRUE,"Myotis nattereri",2.9823428328307e-10,7.47044282341392e-07,TRUE,TRUE
"1095",7737,5,0.042825277774794,"Myotis_nattereri",1,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Myotis","nattereri","","Kuhl, 1817","Natterer's bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999 = 100","Hibernation Survey",1997,2011,15,TRUE,"Myotis nattereri",2.9823428328307e-10,7.47044282341392e-07,TRUE,TRUE
"1096",7738,3,0.0257921007205868,"Eptesicus_serotinus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Eptesicus","serotinus","NULL","Schreber, 1774","Serotine bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Eptesicus serotinus",7.32004516744233e-07,0.000154905446147158,TRUE,TRUE
"1097",7738,4,0.0312292667044355,"Eptesicus_serotinus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Eptesicus","serotinus","NULL","Schreber, 1774","Serotine bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Eptesicus serotinus",7.32004516744233e-07,0.000154905446147158,TRUE,TRUE
"1098",7738,5,0.0327596356588541,"Eptesicus_serotinus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Eptesicus","serotinus","NULL","Schreber, 1774","Serotine bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Eptesicus serotinus",7.32004516744233e-07,0.000154905446147158,TRUE,TRUE
"1099",7739,3,0.054815518835831,"Rhinolophus_ferrumequinum",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","ferrumequinum","NULL","Schreber, 1774","Greater horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus ferrumequinum",0.000530537472775929,0.00298547089126881,TRUE,TRUE
"1100",7739,4,0.0665002578258549,"Rhinolophus_ferrumequinum",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","ferrumequinum","NULL","Schreber, 1774","Greater horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus ferrumequinum",0.000530537472775929,0.00298547089126881,TRUE,TRUE
"1101",7739,5,0.0789294037640406,"Rhinolophus_ferrumequinum",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","ferrumequinum","NULL","Schreber, 1774","Greater horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus ferrumequinum",0.000530537472775929,0.00298547089126881,TRUE,TRUE
"1102",7740,3,0.0337339769791904,"Rhinolophus_hipposideros",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","hipposideros","NULL","Bechstein, 1800","Lesser horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus hipposideros",2.31850523826381e-09,7.47044282341392e-07,TRUE,TRUE
"1103",7740,4,0.040561191722348,"Rhinolophus_hipposideros",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","hipposideros","NULL","Bechstein, 1800","Lesser horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus hipposideros",2.31850523826381e-09,7.47044282341392e-07,TRUE,TRUE
"1104",7740,5,0.0453413160678632,"Rhinolophus_hipposideros",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.| BCT, K. Barlow, et al. (2012). The National Bat Monitoring Programme, Annual Report 2011. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Rhinolophidae","Rhinolophus","hipposideros","NULL","Bechstein, 1800","Lesser horseshoe bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Rhinolophus hipposideros",2.31850523826381e-09,7.47044282341392e-07,TRUE,TRUE
"1105",7741,3,0.0301995863896639,"Pipistrellus_pygmaeus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pygmaeus","NULL","Leach, 1825","Soprano pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pygmaeus",0.00199713995044583,0.000197140740496392,TRUE,TRUE
"1106",7741,4,0.032313066991304,"Pipistrellus_pygmaeus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pygmaeus","NULL","Leach, 1825","Soprano pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pygmaeus",0.00199713995044583,0.000197140740496392,TRUE,TRUE
"1107",7741,5,0.0424291038525035,"Pipistrellus_pygmaeus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Pipistrellus","pygmaeus","NULL","Leach, 1825","Soprano pipistrelle","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Pipistrellus pygmaeus",0.00199713995044583,0.000197140740496392,TRUE,TRUE
"1108",7742,3,0.0445669036487425,"Nyctalus_noctula",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Nyctalus","noctula","NULL","Schreber, 1774","Noctule bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Nyctalus noctula",0.000146175739971795,0.00177717260671066,TRUE,TRUE
"1109",7742,4,0.0535443044744115,"Nyctalus_noctula",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Nyctalus","noctula","NULL","Schreber, 1774","Noctule bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Nyctalus noctula",0.000146175739971795,0.00177717260671066,TRUE,TRUE
"1110",7742,5,0.0604139276025633,"Nyctalus_noctula",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Nyctalus","noctula","NULL","Schreber, 1774","Noctule bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Field Survey",1998,2011,14,TRUE,"Nyctalus noctula",0.000146175739971795,0.00177717260671066,TRUE,TRUE
"1111",7743,3,0.0301751582675177,"Plecotus_auritus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Plecotus","auritus","NULL","Linnaeus, 1758","Brown long-eared bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Plecotus auritus",0.533664614583124,0.552615125062848,FALSE,FALSE
"1112",7743,4,0.0387470289230555,"Plecotus_auritus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Plecotus","auritus","NULL","Linnaeus, 1758","Brown long-eared bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Plecotus auritus",0.533664614583124,0.552615125062848,FALSE,FALSE
"1113",7743,5,0.0450538099719696,"Plecotus_auritus",0,0," BCT (2006). The National Bat Monitoring Programme Annual Report 2006. B. C. T. a. J. N. C. Commitee. London.","Mammalia","Chiroptera","Vespertilionidae","Plecotus","auritus","NULL","Linnaeus, 1758","Brown long-eared bat","UK Wide","United Kingdom","United Kingdom","Europe","Europe and Central Asia","Central and Western Europe",54,-4,0,"Terrestrial","Palearctic","Temperate broadleaf and mixed forests","NULL","NULL","NULL","NULL","NULL",0,"Index, 1999=100","Hibernation Survey",1997,2011,15,TRUE,"Plecotus auritus",0.533664614583124,0.552615125062848,FALSE,FALSE
"1114",7819,3,0.0595023498641919,"Ursus_arctos",0,0,"Nawaza, M. A., J. E. Swensona, et al. (2008). ""Pragmatic management increases a flagship species, the Himalayan brown bears, in Pakistan’s Deosai National Park."" Biological Conservation 141: 2230-2241.","Mammalia","Carnivora","Ursidae","Ursus","arctos","isabellinus","Linnaeus, 1758","Grizzly bear / Brown bear","Deosai National Park, Northern Pakistan","Pakistan","Pakistan","Asia","Asia and the Pacific","South Asia",35,75.45,1,"Terrestrial","Palearctic","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL",0,"Individuals","census",1993,2006,14,TRUE,"Ursus arctos",6.72468411189165e-06,1.39643622743352e-05,TRUE,TRUE
"1115",7819,4,0.0687562060048077,"Ursus_arctos",0,0,"Nawaza, M. A., J. E. Swensona, et al. (2008). ""Pragmatic management increases a flagship species, the Himalayan brown bears, in Pakistan’s Deosai National Park."" Biological Conservation 141: 2230-2241.","Mammalia","Carnivora","Ursidae","Ursus","arctos","isabellinus","Linnaeus, 1758","Grizzly bear / Brown bear","Deosai National Park, Northern Pakistan","Pakistan","Pakistan","Asia","Asia and the Pacific","South Asia",35,75.45,1,"Terrestrial","Palearctic","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL",0,"Individuals","census",1993,2006,14,TRUE,"Ursus arctos",6.72468411189165e-06,1.39643622743352e-05,TRUE,TRUE
"1116",7819,5,0.0773102952894459,"Ursus_arctos",0,0,"Nawaza, M. A., J. E. Swensona, et al. (2008). ""Pragmatic management increases a flagship species, the Himalayan brown bears, in Pakistan’s Deosai National Park."" Biological Conservation 141: 2230-2241.","Mammalia","Carnivora","Ursidae","Ursus","arctos","isabellinus","Linnaeus, 1758","Grizzly bear / Brown bear","Deosai National Park, Northern Pakistan","Pakistan","Pakistan","Asia","Asia and the Pacific","South Asia",35,75.45,1,"Terrestrial","Palearctic","Montane grasslands and shrublands","NULL","NULL","NULL","NULL","NULL",0,"Individuals","census",1993,2006,14,TRUE,"Ursus arctos",6.72468411189165e-06,1.39643622743352e-05,TRUE,TRUE
